,is_exc_all,pref_orth_diff,sg_idx_snr,sg0_idx_snr,sg0_osi_all,sg0_osi_dich,sg0_pref_resp_all,sg1_idx_snr_all,sg1_salient_orth,sg1_salient_pref,sg1_snr_max_all,sg1_si_salient_pref_all,sg2_resp_orth_0,sg2_resp_orth_30,sg2_resp_pref_0,sg2_resp_pref_30,sg2_rf_in,sg2_idx_snr,smg0_dsi_all,smg0_pref_resp_all,smg1_salient_pref_all,smg1_salient_null_all,smg1_snr_all_max,smg_idx_snr
16,True,-3.3493586184646693,True,True,0.11092987214822342,0.17278313732966008,7.481881320039753,True,14.952151088395233,10.416491834866685,0.8786873536375049,0.05074882777279559,10.230618904301151,6.3382167752068215,6.643501410681657,15.392991692398834,False,True,0.07745390135441592,16.77597475737562,15.59612807080729,10.790123001078415,1.4073963760261003,True
17,True,-6.148140858576296,True,True,0.16640810696331784,0.44720224095456407,8.628563958358741,True,16.41794765464569,17.297528548238223,1.2361711532140072,0.2841552994548444,4.999395281379054,10.33169342722973,12.308860248742635,10.449897163556628,False,True,0.11093075655209919,17.115623563634077,24.187798576118013,27.367623416829424,1.5791759292171805,True
18,True,3.4112370644368353,True,True,0.19328700774720575,0.15744666787394698,6.322245567390337,True,6.536567019144589,9.947804083581424,0.9734655309545899,0.11563370162222227,6.011598335926221,7.403341960107741,6.564441091606195,5.548578337477606,False,True,0.13905586154245603,14.731877845267189,17.096856298109447,20.93499872948351,1.097237833565039,True
19,True,0.9543668579921132,True,True,0.16080833053860794,0.14849663272892027,12.84667610172737,True,21.674763322935046,14.673657819687246,1.2320051464508297,0.09779617516411042,11.889026538435076,13.500116823944964,10.587195329597208,13.840737820857498,False,True,0.08794180047401677,19.07619443691473,18.895450117152855,23.712928538370047,1.520127842091645,True
20,True,-2.5823604580016575,True,True,0.17324611124096204,0.055677012948974,5.348851834599263,True,19.01274087486467,12.629206770318651,1.1210443937812407,0.12752794445084023,10.826337283200953,10.492241395787365,8.504339928377043,8.479535062695795,False,True,0.1132710925083969,16.439173640358053,22.004194476793124,18.153191176327496,1.8057518940103525,True
21,True,-2.9097027670729965,True,True,0.25917521091030987,0.2749692438731691,10.574490713124202,True,12.902265463617743,9.992562696544747,0.9516785716383658,-0.09686091404356997,5.518070156845196,7.134067364797257,7.235825247076496,6.963621682485792,False,True,0.1329015674402409,14.630088773680484,13.32308703023962,11.874493772532894,1.084858953555189,True
22,True,,True,False,0.2185148102943047,0.16428272375715466,4.952616275510639,True,7.451183446728516,1.746124115464477,0.6676559321848358,-0.5434834427629942,6.519159024350532,7.19511420952524,1.742156894920454,1.4367297606266447,False,True,0.15625915732826548,8.988146278951605,0.9771622062513321,2.052557531573356,1.1557971986247786,True
23,True,,True,False,0.23123361758601638,0.5458630382138822,13.522948458124276,True,5.027731123729148,7.141483468040994,0.7472501925900815,0.17085833778515605,2.0187444643591403,1.5484779272821536,3.726629003515583,8.712636774888225,False,True,0.10467322823727337,9.910271397802587,12.272940510841819,8.817633083195506,0.9223286151244804,True
24,True,-1.055638921918045,True,False,0.15357690429919232,0.11102863583656007,7.548841291410732,True,12.89536904288489,7.5327568142328865,0.6422729666523108,0.33146418626722035,6.802320831335784,4.212383751469857,9.815857194839898,4.751617785968143,False,True,0.09034731980647427,13.067452283285022,10.186883037452517,5.569818113187928,0.8689620075130899,True
25,True,-0.641964518313376,True,True,0.2721664019095122,0.407304182550113,12.794351528019634,True,4.2414654966174945,6.565488902901497,0.8653916997969411,-0.03734982291201213,3.6225675262044907,6.076548504473809,6.36873956193183,8.409217514158279,False,True,0.09853636982076518,10.641042863275029,14.064550531909678,22.145250711202937,1.3028460668380626,True
26,True,4.945911915730257,True,True,0.18241886936791823,0.2385356209727833,10.466474042367564,True,13.70323945436635,18.649151370096607,0.9571297026659041,0.1724116788001553,11.840265054630358,12.436245531073872,12.183568487150524,14.18863877276952,False,True,0.05665607349216224,13.130710125493088,25.28920739620826,26.144089419807266,2.0364410187318374,True
27,True,-3.2915201305416293,True,True,0.005780211537475347,0.2217928597399654,6.038411761420248,True,14.632015037599757,7.952358090988135,0.9224164692726602,-0.02547691334054286,9.792395200190114,7.63376080782993,7.2786005278851995,4.905679568109072,False,True,0.12314021522090941,14.505511034594706,20.08520617362366,15.419740467393927,1.3367387020410495,True
28,True,2.7027905167341117,True,True,0.13199187627898828,0.1620463305800064,10.849612630154045,True,20.62985755305167,25.614161032825976,1.1496054777981017,0.5755371917993087,8.516616768692781,6.498202119515647,8.385570503969026,12.59112315821175,True,True,0.10789890067532172,15.05794449312639,23.219253652286994,20.067323455177306,2.150548185511666,True
29,True,1.4663356276401238,True,True,0.11137344839628786,0.32724585452844995,4.919361358005454,True,14.720753192794694,15.950285185292085,0.8346560234208611,0.0854067641724848,13.239369080540822,8.03748968789099,8.967990074248467,11.161259719032554,True,True,0.1047798469596726,13.19462430839903,17.084101397813694,20.279301230330983,1.131618670324359,True
30,True,4.756853423755699,True,False,0.15833905773367857,0.21671428185644737,1.9726884906575555,True,2.1666439444152625,5.625017603977144,0.5529672222704076,0.3878380754131244,7.547188355971711,10.65803056568626,6.4350362291481735,5.213813593920009,False,True,0.22238998334987534,17.79625783141379,16.323514638434354,9.947411105442574,0.8772361230236798,True
31,True,-2.088451526815133,False,False,0.06266448653769412,0.11502790722279965,5.837830405292712,False,4.7632577718436275,8.880418629102973,0.4877883778820289,0.215802781172004,9.66354964824776,2.2159258282994756,7.23749841094633,7.905762318145822,False,True,0.137413731603511,12.474051191629272,15.234279428680159,17.89227253188161,1.0478046698428052,True
32,True,1.0790365399200956,True,False,0.04542806692291891,0.172716303467184,2.6754727343959877,True,19.181195628141094,13.089109768109891,0.8289005972428819,0.35311021754608524,8.156788923316984,10.726627435937115,11.782794851584418,9.461787850504713,False,True,0.09444770461248568,12.780869576771698,11.610119796034066,13.520472472467047,1.075244201533439,True
33,True,-3.9471855197257986,True,True,0.16541725350191766,0.01617248759462837,8.045001962713284,True,16.360921042769615,13.14437857656588,0.991066492841691,0.3903782490246856,6.122303472285825,10.019500060139684,13.557467053843686,6.684407258824453,False,True,0.1371577108338218,12.856743648984425,17.080270685392478,22.502470578597155,1.2752912786257073,True
34,True,-1.8457812155617255,True,True,0.11430964702961814,0.0008559447613773728,5.037568642012448,True,13.5675202638878,9.866223050919361,0.9732468870025275,0.2170710692167306,7.737714407206875,9.661932436155665,7.675137744540594,7.477163628261432,False,True,0.1051817106871743,19.661766548353356,19.823852581173796,18.044721210352588,1.3127050685350463,True
35,True,-1.5898105634004587,True,True,0.20225975896761164,0.33155895603861074,13.9273244670967,True,18.122259064115866,13.811155267374714,1.0434523729827239,0.05327012937324901,5.987195416697126,11.456734786136904,8.164262803547901,8.715267638467864,False,True,0.044477407012594644,23.018407205702015,18.65342017804171,24.152450075513663,2.224534685899216,True
36,True,1.4072131080316925,True,True,0.19090138446094346,0.11852792089665976,8.190212801881344,True,19.31521794550358,7.998024180339793,0.7558503119474675,-0.009410962798062661,10.16168580110232,8.868411248840612,7.395704411129622,6.655897267305011,False,True,0.04570638520082526,21.41086648986109,21.65951641206645,14.64411889686026,1.2181218693290683,True
37,True,-3.675503430884205,True,True,0.1901107436195852,0.013165608686468927,7.063513078987114,True,15.041806904351521,9.706589503542002,1.3241961965409585,0.11369153390086341,8.4887749867157,8.306510154612411,8.143826299847161,8.815088541682012,False,True,0.08892340311406319,20.928549796732568,21.545263492202672,18.326662781770157,1.516848953547561,True
38,True,-0.11130795568531893,True,False,0.14587222182788187,0.11072993071265584,4.56771061943213,True,5.04001705324953,5.151831645095639,0.553800813689664,0.048260865103662905,7.902498427918034,7.0362065417816115,3.7213293692043568,2.7571548191218107,False,True,0.18215785837515963,11.721300106957992,3.312069164250358,3.8623816238283726,0.9503403697128617,True
39,True,2.032418280532046,False,False,0.13972958622185458,0.38056167883308145,6.462402653909683,False,8.478164320214756,9.118088908013263,0.48366539673381853,0.3209828963485878,13.329384944126149,1.817293835243847,8.823201279565607,6.529906736527797,False,False,0.16537704058207872,10.935910443338518,7.855853104326034,4.754117446967753,0.7856326972679708,True
40,True,2.2235373649996477,True,False,0.1895871386914457,0.7419990973677845,4.526827803425344,True,3.1777430873248247,0.2520672513590485,0.5103488350423286,-0.9152097521355596,6.5291416170609,5.9462201637810495,8.818186983423692,2.4143709677634324,False,True,0.12717756079125483,6.619647781872138,2.6069025149900193,11.638297310697032,0.6915704229140677,True
41,True,-5.558452594417542,True,False,0.13196145003520232,0.4250133013922929,3.343241240078449,True,4.637532371734131,10.211598730267472,0.5112950810642121,0.5307311881581215,6.71317695484942,1.0998687633078024,3.5809943282764074,6.842555599172514,False,True,0.11967929910765139,5.517190711379486,12.969951632546085,10.682217902979996,0.7420606808450051,True
42,True,-0.18205131003277364,True,False,0.41466011441849837,0.6247375505154684,4.303818020374024,True,2.3781915123201474,2.1961402022873737,0.6143474074190033,-0.42277087296530735,4.96267294778964,2.596958923807634,5.1198512060311545,5.93093364824652,False,True,0.15777371200345242,10.664746449826227,7.004031038475382,9.800478597192052,1.2470171577961124,True
